CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT
C7791,4040.78,1.0,2461.55,852.44,1294.84,489.51,0.141837,0.059658,0.122496,0.071925,2,17,11649.81,7276.28,833.9,0.095714
C7792,1343.37,1.0,26.83,13.45,0.0,5.73,0.084201,0.027954,0.05034,0.190994,4,17,2646.43,1341.52,156.09,0.380475
C7793,9341.53,1.0,279.77,88.38,0.0,277.81,0.0894,0.040928,0.038454,0.455351,2,9,21873.1,12933.03,1443.99,0.025637
C7794,221.69,1.0,82.86,55.5,0.0,196.99,0.368158,0.243787,0.218373,0.173675,5,14,629.55,339.09,42.57,0.065091
C7795,11982.39,1.0,3386.34,1513.67,1521.53,259.6,0.092664,0.036673,0.055657,0.053882,4,13,27761.02,14791.61,1761.78,0.257515
C7796,3107.78,1.0,1737.78,456.2,1423.16,7246.08,0.41393,0.165374,0.159785,0.057913,4,16,10764.63,5216.05,736.35,0.576368
C7797,1593.6,1.0,201.42,54.45,0.0,6.51,0.471029,0.333863,0.285068,0.279194,3,13,2543.4,1523.26,83.69,0.251179
C7798,6722.55,1.0,7231.73,3183.05,4245.68,475.12,0.375397,0.242737,0.121367,0.054224,3,16,16701.81,14373.97,1139.13,0.344871
C7799,13419.38,1.0,3798.84,1799.39,1988.62,56.2,0.303043,0.121184,0.191249,0.05331,2,17,44301.61,9952.05,673.91,0.048944
C7800,1104.29,1.0,38.29,20.82,0.0,57.99,0.574767,0.421454,0.24822,0.225749,1,23,4367.12,1542.35,154.6,0.526485
C7801,994.07,1.0,760.99,489.46,403.37,68.35,0.034235,0.014578,0.020175,0.284042,6,14,2864.87,1904.34,231.1,0.144818
C7802,726.01,1.0,271.56,104.75,0.0,2913.22,0.52205,0.197616,0.244626,0.117425,2,19,2619.89,953.64,74.9,0.416976
C7803,1054.39,1.0,127.22,65.25,0.0,5371.03,0.379446,0.201123,0.168776,0.215387,0,15,2876.91,1015.49,137.91,0.303935
C7804,647.6,1.0,44.01,18.97,153.98,231.01,0.178091,0.106205,0.061625,0.250322,2,9,2589.6,846.82,83.37,0.275319
C7805,31333.86,1.0,2269.51,813.92,1768.98,31.81,0.304358,0.173659,0.189817,0.192289,2,10,116612.47,46491.19,4689.67,0.292156
C7806,3506.26,1.0,1436.37,364.53,1015.5,34.49,0.570548,0.376457,0.286537,0.348614,2,19,10884.83,4728.29,602.73,0.240642
C7807,7409.19,1.0,172.0,71.38,60.3,1697.79,0.34887,0.23263,0.302955,0.490209,4,15,21083.62,6540.97,724.35,0.20091
C7808,367.91,1.0,103.79,56.33,290.02,143.38,0.294587,0.128709,0.147297,0.116807,5,10,1406.91,243.55,16.83,0.055998
C7809,18224.89,1.0,149.45,36.45,550.09,70.78,0.109599,0.033316,0.068122,0.141806,0,9,58325.32,20314.86,2276.3,0.187633
C7810,823.32,1.0,107.9,33.93,5.41,169.93,0.122438,0.056841,0.074815,0.056911,1,17,3072.82,708.43,101.16,0.582275
C7811,9333.67,1.0,2187.75,1383.89,1125.74,2213.74,0.694498,0.54668,0.549921,0.157797,2,9,24621.61,7051.26,909.28,0.606633
C7812,2130.44,1.0,104.64,22.67,0.0,9964.19,0.119196,0.083255,0.066554,0.127874,7,16,5561.39,1223.78,170.28,0.320069
C7813,1259.21,1.0,670.5,327.87,239.32,3.88,0.370236,0.270943,0.245519,0.271553,2,19,4955.43,1599.02,105.34,0.269109
C7814,9980.4,1.0,59.19,18.51,0.0,5.07,0.258372,0.152578,0.152836,0.152243,3,10,35915.82,14936.69,1861.93,0.485675
C7815,2982.13,1.0,314.09,176.45,235.11,153.84,0.566848,0.307361,0.24931,0.287514,1,18,8494.66,2630.29,231.71,0.159551
C7816,12946.01,1.0,12.16,7.3,44.92,49.41,0.506067,0.135566,0.190074,0.118619,2,9,48328.56,18893.07,1489.95,0.177851
C7817,907.27,1.0,2910.78,1093.34,1939.43,146.65,0.154294,0.037021,0.08587,0.410084,5,11,1554.89,3077.23,346.52,0.215241
C7818,1134.31,1.0,40.14,18.12,153.23,6.09,0.0411,0.010777,0.029169,0.02809,4,23,2799.86,1148.13,99.46,0.276994
C7819,317.08,1.0,27.52,7.69,144.79,18.18,0.232796,0.132639,0.131567,0.027579,3,9,735.35,306.66,36.93,0.249952
C7820,1214.87,1.0,2213.92,1260.23,1211.75,159.97,0.242025,0.14314,0.153693,0.235778,1,7,4501.29,3371.13,295.09,0.179063
C7821,1373.61,1.0,49.69,24.21,0.0,1436.9,0.389747,0.193784,0.30979,0.145969,1,15,3673.95,1922.53,124.58,0.385109
C7822,5005.74,1.0,634.28,167.63,371.86,172.04,0.355187,0.274352,0.124294,0.0352,3,15,13363.62,3328.77,485.4,0.099709
C7823,1602.35,1.0,1670.8,462.53,786.08,158.25,0.172603,0.109448,0.094416,0.300105,1,12,2841.53,2543.89,218.95,0.097092
C7824,6294.88,1.0,377.76,127.87,224.86,72.95,0.074374,0.057745,0.037994,0.127175,1,14,18972.2,8636.03,986.56,0.104111
C7825,2183.88,1.0,376.13,160.14,154.66,461.59,0.315971,0.063919,0.261572,0.091298,2,16,5844.08,3093.99,165.62,0.206239
C7826,9029.69,1.0,115.22,70.89,285.61,17.93,0.159184,0.096563,0.057289,0.107427,1,12,17026.25,8684.01,1295.26,0.375723
C7827,2959.71,1.0,275.02,72.86,497.33,334.95,0.189894,0.07477,0.149055,0.255968,4,10,10490.7,3240.47,461.25,0.250029
C7828,523.36,1.0,5540.55,3591.93,2129.32,13.75,0.280417,0.214545,0.117487,0.301019,3,14,1572.33,2405.29,170.06,0.239109
C7829,2391.03,1.0,97.18,61.41,91.5,186.0,0.617394,0.150333,0.533175,0.343103,3,12,9201.71,3498.57,441.45,0.293634
C7830,23605.96,1.0,130.92,45.91,0.0,738.75,0.846295,0.217283,0.633761,0.109805,3,11,65278.51,24047.91,1669.64,0.252884
C7831,5895.64,1.0,61.06,41.23,0.0,129.04,0.399405,0.102406,0.318494,0.182315,3,16,18110.99,4436.49,569.9,0.339859
C7832,830.24,1.0,23893.43,9610.62,14447.15,20.28,0.508442,0.152681,0.32971,0.126501,1,14,1972.75,18015.8,1931.15,0.393047
C7833,2042.98,1.0,66.76,28.52,173.17,0.49,0.124118,0.030535,0.067333,0.068828,2,16,5764.16,2925.63,413.35,0.629916
C7834,465.25,1.0,202.02,86.52,332.09,30.38,0.521614,0.264225,0.212173,0.100387,4,9,1098.61,456.12,39.08,0.327788
C7835,1072.98,1.0,11.56,4.76,31.46,43.4,0.341632,0.091589,0.210037,0.060378,1,13,1877.56,1267.16,165.12,0.328619
C7836,9974.42,1.0,1529.9,394.33,946.61,808.01,0.235349,0.057572,0.12182,0.086219,4,9,16954.98,8973.46,1063.21,0.191401
C7837,170.43,1.0,23916.82,8839.23,15439.42,5970.26,0.237025,0.051806,0.206907,0.098221,5,7,400.69,8344.53,1251.66,0.200741
C7838,591.57,1.0,100.99,51.63,0.0,4877.52,0.383181,0.214459,0.223063,0.225793,3,18,1023.88,593.6,81.2,0.240271
C7839,216.93,1.0,18.0,9.44,0.0,579.91,0.337686,0.241554,0.178088,0.112811,1,16,429.93,157.45,20.34,0.141834
C7840,295.04,1.0,20.49,7.26,127.25,9.58,0.133292,0.082796,0.100017,0.176135,2,12,566.48,295.09,21.05,0.603977
C7841,679.77,1.0,12715.56,4302.79,8357.02,14.72,0.153998,0.086783,0.121831,0.119402,5,16,2277.95,5739.58,673.54,0.167366
C7842,1319.1,1.0,3.61,1.27,0.0,116.95,0.257055,0.064988,0.118093,0.369598,1,20,3487.59,1254.92,142.64,0.299056
C7843,3271.85,1.0,16.41,7.0,0.0,4.49,0.108245,0.056377,0.096893,0.028027,1,8,5390.06,1707.45,179.42,0.242466
C7844,1419.52,1.0,15611.29,7145.52,8723.83,79.32,0.164061,0.078728,0.0908,0.252443,4,20,2923.36,13083.13,914.59,0.517488
C7845,4596.27,1.0,3082.76,1901.76,739.43,95.64,0.335857,0.260798,0.210357,0.287848,4,20,7658.32,5545.58,621.51,0.3084
C7846,1394.35,1.0,44.21,22.55,197.34,1.71,0.034606,0.023902,0.027702,0.169499,5,12,2847.88,1785.24,255.38,0.356122
C7847,2114.38,1.0,305.21,65.77,227.88,241.05,0.387992,0.107629,0.214618,0.178568,3,12,6678.65,2451.41,323.66,0.212282
C7848,1058.73,1.0,12854.72,4837.55,8025.81,1618.97,0.132082,0.069044,0.061011,0.211123,3,11,3692.22,10287.07,1358.82,0.191221
C7849,156.93,1.0,93.17,48.54,234.96,11.29,0.180568,0.0526,0.097424,0.201897,5,13,562.18,159.93,10.18,0.178734
C7850,331.78,1.0,1558.05,1007.27,665.41,42.98,0.242283,0.077585,0.140206,0.151141,3,16,629.39,1452.49,115.01,0.234998
C7851,429.33,1.0,531.19,186.21,219.52,3798.02,0.2209,0.163411,0.119917,0.375057,2,18,1390.1,889.72,71.57,0.527089
C7852,2367.62,1.0,2.41,1.66,0.0,101.16,0.152438,0.120088,0.087588,0.173142,0,12,4232.34,2603.38,196.15,0.473178
C7853,5858.07,1.0,10061.66,2125.24,7513.04,42.49,0.163318,0.059542,0.097979,0.002171,1,12,22848.01,8840.33,787.02,0.537632
C7854,4175.61,1.0,246.17,59.18,34.83,1880.3,0.226477,0.069027,0.094037,0.252216,2,19,10512.08,3510.9,381.01,0.396115
C7855,341.87,1.0,23.69,10.24,0.0,2733.59,0.230995,0.054776,0.122307,0.288539,3,22,542.99,415.1,51.01,0.253334
C7856,8086.42,1.0,4355.13,1873.51,2613.19,19.01,0.542351,0.164417,0.174731,0.132143,3,20,14869.95,13726.7,1594.61,0.22763
C7857,2766.72,1.0,13.29,3.87,0.0,424.27,0.115434,0.065294,0.060692,0.030184,2,22,9938.25,3920.87,476.95,0.099569
C7858,648.15,1.0,385.24,200.71,477.17,122.76,0.048089,0.033867,0.025893,0.144098,2,19,1525.01,1066.58,53.55,0.252345
C7859,465.97,1.0,60.52,37.99,0.0,2.94,0.12126,0.028375,0.092639,0.139101,2,11,723.75,365.33,35.76,0.213571
C7860,462.92,1.0,588.13,378.03,0.0,64.02,0.043989,0.026996,0.028645,0.049893,4,9,1419.42,749.5,59.11,0.233154
C7861,4959.97,1.0,529.83,348.85,240.77,133.62,0.143621,0.057644,0.080049,0.064128,2,12,19476.06,7258.89,729.43,0.451484
C7862,1647.95,1.0,233.47,128.89,40.82,37.24,0.329461,0.192088,0.128339,0.259738,4,10,2606.9,2484.31,207.13,0.144914
C7863,163.07,1.0,1672.41,845.87,866.01,3324.43,0.352193,0.105131,0.201418,0.28741,0,8,531.89,1320.95,193.79,0.432398
C7864,330.48,1.0,11039.22,2274.15,8986.12,60.22,0.525707,0.115882,0.347815,0.121052,4,12,988.67,5778.57,336.37,0.087721
C7865,3047.3,1.0,72.26,19.15,58.21,29044.86,0.355967,0.125866,0.232332,0.139321,2,12,4620.36,4180.27,267.77,0.586896
C7866,1983.38,1.0,145.14,70.34,45.04,5164.35,0.248382,0.124062,0.082697,0.04302,7,13,5682.6,2390.42,134.03,0.11852
C7867,4098.52,1.0,56.76,14.52,404.28,393.8,0.075535,0.042872,0.04989,0.083123,3,15,7788.45,3501.89,342.98,0.484463
C7868,1024.17,1.0,312.34,135.63,0.0,4515.35,0.674825,0.531689,0.303019,0.158744,2,11,3587.44,1613.05,224.9,0.492376
C7869,16780.07,1.0,1037.62,245.55,977.21,960.56,0.437689,0.250421,0.194363,0.010317,3,14,38952.01,23515.05,2034.39,0.082699
C7870,1750.26,1.0,30303.27,10067.88,20512.57,197.34,0.544329,0.157634,0.326094,0.350874,3,16,3575.82,21950.86,1866.92,0.597724
C7871,551.4,1.0,163.6,96.73,83.53,21807.53,0.196854,0.050152,0.138617,0.141558,3,19,1361.4,701.59,85.89,0.279057
C7872,76.34,1.0,357.2,109.45,369.5,14.35,0.16611,0.086435,0.106948,0.310147,2,16,265.27,313.32,27.13,0.351942
C7873,2759.86,1.0,1635.87,762.12,483.86,7345.34,0.192589,0.116271,0.061539,0.15486,6,13,5904.97,4813.11,265.34,0.24251
C7874,47.1,1.0,848.79,486.6,241.42,7.42,0.276802,0.161355,0.206067,0.051538,3,16,133.75,630.48,36.83,0.28733
C7875,2983.57,1.0,885.36,298.66,688.73,395.49,0.511081,0.105028,0.241427,0.127796,4,15,9630.82,2147.02,207.34,0.139606
C7876,1076.94,1.0,17093.24,5583.08,11291.51,308.53,0.40414,0.221958,0.319295,0.404654,3,12,2420.89,10181.63,1303.39,0.182566
C7877,165.8,1.0,2229.85,1052.87,1611.07,1.48,0.403318,0.316314,0.339192,0.160603,5,9,514.75,1460.15,119.7,0.153088
C7878,381.11,1.0,2430.84,595.1,2046.93,147.87,0.27519,0.134173,0.178319,0.005553,5,13,1478.93,1403.67,94.01,0.133373
C7879,916.76,1.0,75.08,40.71,0.0,253.85,0.108822,0.039164,0.090853,0.256904,4,19,2620.56,866.91,67.77,0.332367
C7880,4060.68,1.0,1749.28,477.54,1208.91,211.08,0.321105,0.204718,0.125147,0.064086,1,10,7885.65,3573.72,236.77,0.292782
C7881,482.86,1.0,26.8,6.01,296.81,1259.34,0.035436,0.018133,0.031446,0.139907,4,13,1493.53,408.58,57.01,0.600488
C7882,11885.06,1.0,419.28,167.51,0.0,600.94,0.471444,0.203234,0.322874,0.037327,3,11,46915.9,9367.87,1274.29,0.582758
C7883,4647.36,1.0,90.73,33.16,0.0,9235.46,0.379525,0.229171,0.166819,0.16629,2,16,15769.5,6615.93,896.38,0.184692
C7884,103744.49,1.0,306.33,183.52,0.0,1.39,0.145944,0.065925,0.104897,0.380269,6,13,213841.71,142820.55,15195.48,0.462918
C7885,24839.92,1.0,1304.89,437.82,1002.68,399.78,0.216059,0.164447,0.074294,0.165345,4,20,60319.25,32028.93,4351.45,0.448491
C7886,22489.01,1.0,92.54,34.99,226.76,58815.79,0.059707,0.02915,0.028888,0.108759,2,22,39238.56,13613.39,1765.79,0.276456
C7887,1100.03,1.0,40.73,8.37,0.0,90.59,0.360161,0.250111,0.321872,0.065435,4,12,3011.73,1231.46,111.68,0.058869
C7888,32984.94,1.0,727.52,174.6,927.5,70.6,0.204607,0.055597,0.170382,0.053937,7,15,76333.94,35872.22,4635.08,0.22447
C7889,20628.49,1.0,4464.71,2032.93,2373.04,253.96,0.52467,0.209956,0.441366,0.229646,4,21,59519.5,15457.37,1114.73,0.08332
C7890,1676.86,1.0,35916.88,17183.78,18726.45,82.26,0.229283,0.106099,0.10908,0.116969,1,13,3149.22,21062.12,1793.78,0.046722
C7891,4739.61,1.0,939.72,402.79,453.14,4.07,0.594614,0.130902,0.237205,0.266437,3,17,18758.09,6016.57,529.16,0.271462
C7892,661.53,1.0,547.37,338.06,207.35,17.1,0.540352,0.257443,0.19714,0.427388,3,11,1594.6,753.91,105.18,0.111887
C7893,1867.29,1.0,66.15,20.01,0.0,866.2,0.272842,0.081482,0.085863,0.195231,1,14,5201.64,2737.15,237.36,0.230073
C7894,1472.53,1.0,36.37,9.79,31.59,12.71,0.731817,0.424243,0.429849,0.070383,4,17,5888.56,1811.86,109.39,0.084909
C7895,35684.39,1.0,8933.47,2471.29,6191.23,81716.82,0.106718,0.035196,0.065368,0.036547,2,14,83721.26,54870.9,5650.01,0.178586
C7896,424.86,1.0,290.19,62.85,292.93,587.33,0.14019,0.078369,0.09979,0.075253,7,17,1031.74,448.49,44.59,0.048054
C7897,16515.49,1.0,286.05,199.69,148.76,2113.11,0.103578,0.069556,0.032137,0.092314,2,16,57960.35,12645.12,1097.66,0.470406
C7898,1660.79,1.0,16065.86,6505.83,9683.42,2870.19,0.229368,0.162961,0.076942,0.21562,8,25,2798.78,6454.82,471.36,0.108354
C7899,696.48,1.0,957.59,364.96,1103.71,3553.21,0.514323,0.152612,0.304934,0.088595,4,16,1502.04,1613.09,94.1,0.369984
C7900,516.16,1.0,4403.57,1004.13,3179.0,5454.98,0.664393,0.466165,0.301388,0.066881,1,15,1407.68,3697.32,477.04,0.337739
C7901,195.93,1.0,359.61,215.46,0.0,6067.39,0.273345,0.105294,0.244056,0.153741,5,15,575.13,411.43,23.59,0.346049
C7902,3480.98,1.0,1635.48,721.36,805.33,1744.01,0.477237,0.291183,0.294269,0.31341,0,10,12409.36,4211.11,277.37,0.127448
C7903,5911.05,1.0,1280.0,298.24,1056.1,536.84,0.320436,0.215489,0.162328,0.233224,4,17,19950.93,4149.1,602.29,0.593122
C7904,6143.91,1.0,245.79,170.9,0.0,1000.1,0.282079,0.156243,0.167941,0.129501,2,17,20268.5,3973.13,429.47,0.325931
C7905,12805.26,1.0,1441.43,900.07,775.34,5.05,0.159791,0.09725,0.067709,0.066468,2,6,31567.8,12992.12,1750.15,0.120193
C7906,6143.09,1.0,422.83,240.12,132.88,488.03,0.374626,0.101324,0.334053,0.299,4,12,24147.79,8358.1,872.14,0.363406
C7907,2038.14,1.0,393.55,153.9,94.34,22.03,0.200016,0.156884,0.140452,0.179415,4,18,7289.06,1280.86,73.32,0.077619
C7908,905.37,1.0,263.6,132.8,413.11,1136.96,0.160362,0.07912,0.049292,0.508778,5,11,2425.19,1487.74,121.31,0.095085
C7909,922.87,1.0,65.64,40.58,240.18,19.5,0.179816,0.118738,0.089374,0.373018,4,11,2173.83,865.69,68.43,0.227363
C7910,1215.57,1.0,4409.45,1700.7,2937.09,404.12,0.57716,0.340766,0.20829,0.047249,2,16,1831.49,2827.37,352.79,0.189018
C7911,2673.83,1.0,32.65,6.6,390.17,45834.72,0.127264,0.032496,0.04999,0.164102,4,19,6597.1,2732.68,191.82,0.040183
C7912,5327.32,1.0,308.31,82.57,259.43,228.87,0.600736,0.187491,0.455186,0.171621,6,18,8707.59,5294.74,765.3,0.300004
C7913,4532.64,1.0,719.34,248.23,306.23,634.07,0.172724,0.127454,0.12727,0.022289,5,13,10255.73,6903.53,510.7,0.187039
C7914,135.3,1.0,1.44,0.57,0.0,1421.97,0.064542,0.043838,0.037146,0.169324,4,14,269.61,103.59,5.5,0.114418
C7915,961.4,1.0,70.37,37.65,201.48,385.98,0.10546,0.023992,0.050021,0.059569,2,12,2227.85,1185.3,149.08,0.554072
C7916,502.79,1.0,42060.59,14313.79,27890.38,338.51,0.126269,0.063883,0.057507,0.076609,4,22,831.05,26831.26,2512.57,0.184726
C7917,1293.62,1.0,1457.43,629.26,808.84,1090.51,0.589,0.317059,0.448006,0.094769,3,19,4451.73,1542.56,184.19,0.272543
C7918,2969.22,1.0,1251.48,760.19,652.01,32.08,0.620098,0.330237,0.240958,0.183303,2,18,5108.52,3976.48,342.81,0.132855
C7919,379.51,1.0,3183.03,2128.42,1074.54,214.27,0.357875,0.166855,0.245134,0.136297,2,15,1250.48,1752.28,191.25,0.112248
C7920,1759.75,1.0,927.95,565.49,473.14,109.9,0.460341,0.13067,0.170605,0.176434,2,11,6754.36,2483.7,323.72,0.205778
C7921,1246.48,1.0,5060.52,2107.49,2994.26,48.19,0.507146,0.252432,0.453149,0.216166,3,16,3397.18,5284.62,306.69,0.330187
C7922,2261.9,1.0,818.33,563.66,199.71,3290.26,0.298281,0.109875,0.094522,0.117689,2,16,7831.25,2569.33,338.56,0.523116
C7923,992.81,1.0,61.19,15.28,0.0,11.96,0.176377,0.04154,0.113317,0.194724,4,11,3831.17,939.1,136.74,0.256995
C7924,187.07,1.0,5949.01,2954.08,3202.1,17.58,0.176654,0.062021,0.09805,0.141696,1,21,532.46,2750.7,151.72,0.228993
C7925,46.62,1.0,67.11,29.16,128.38,543.4,0.358038,0.254096,0.263982,0.283009,3,18,100.69,63.99,5.35,0.123701
C7926,567.1,1.0,176.87,68.34,412.38,468.8,0.307202,0.152012,0.223407,0.179562,3,21,881.09,469.48,28.47,0.38797
C7927,1224.44,1.0,348.07,191.73,252.45,328.22,0.136644,0.028223,0.05681,0.121107,6,14,3164.43,1108.71,140.42,0.200286
C7928,1148.67,1.0,93.62,49.51,242.15,8876.35,0.139045,0.094844,0.096014,0.014524,1,13,2164.2,819.28,122.56,0.383193
C7929,6141.31,1.0,69.1,14.22,0.0,2530.22,0.388442,0.170583,0.137092,0.336385,4,17,22335.28,8692.92,1201.31,0.086317
C7930,5578.58,1.0,304.89,114.42,477.1,14777.92,0.819233,0.409976,0.319085,0.108319,3,12,19412.5,5437.64,631.55,0.16405
C7931,92.81,1.0,61.55,20.3,173.84,28.76,0.396499,0.12201,0.216744,0.130578,1,21,309.58,125.08,16.26,0.181451
C7932,485.04,1.0,1055.18,303.16,661.0,4.38,0.309509,0.135978,0.234612,0.114726,1,15,841.35,776.91,107.91,0.341896
C7933,4618.46,1.0,209.41,82.93,192.46,166.55,0.066017,0.018388,0.0286,0.051554,3,15,14406.86,6484.49,898.5,0.348296
C7934,7777.03,1.0,51.13,10.33,38.09,111.85,0.070656,0.028905,0.031582,0.363616,3,16,17728.29,8472.5,714.84,0.156772
C7935,19103.56,1.0,789.79,423.37,387.81,382.1,0.393264,0.296006,0.153891,0.278432,0,16,51900.0,10886.15,905.17,0.3885
C7936,1127.23,1.0,245.1,115.14,133.24,2272.67,0.141226,0.037223,0.086532,0.069449,2,19,4427.01,1819.99,192.46,0.504164
C7937,64.0,1.0,1836.23,1005.19,759.49,16.45,0.586687,0.134957,0.50143,0.05636,5,19,110.95,708.11,83.97,0.452368
C7938,175.71,1.0,1956.19,1049.67,780.17,25701.79,0.409077,0.179936,0.218821,0.065299,1,10,551.63,1183.39,61.22,0.429862
C7939,1155.9,1.0,512.66,352.65,82.13,575.02,0.057057,0.019998,0.050082,0.198723,1,21,4415.84,1829.72,181.49,0.732523
C7940,209.09,1.0,239331.18,161634.13,77849.71,14.02,0.321779,0.182748,0.253117,0.306957,1,20,340.38,176110.77,16745.87,0.535259
C7941,335.37,1.0,1922.28,988.28,1096.37,722.31,0.167984,0.090897,0.090676,0.083522,3,9,1023.79,1679.57,186.64,0.105516
C7942,654.85,1.0,2000.69,796.14,1278.95,117.03,0.340748,0.199058,0.185788,0.11149,3,18,1949.85,1231.54,79.54,0.165314
C7943,109.04,1.0,40.25,12.0,160.58,40.53,0.286665,0.111586,0.161991,0.246533,5,15,325.18,115.15,14.06,0.129077
C7944,2446.72,1.0,64.23,19.49,191.64,595.89,0.222916,0.118912,0.183677,0.233304,4,13,5355.84,3367.8,215.46,0.190606
C7945,51579.1,1.0,1481.48,832.72,572.93,2037.44,0.244463,0.11391,0.19561,0.195581,5,16,170405.0,47248.11,6924.74,0.249338
C7946,4753.2,1.0,148.51,87.16,154.99,6.08,0.579259,0.3518,0.198363,0.120921,5,12,17214.94,4821.29,260.12,0.433581
C7947,4353.23,1.0,6577.89,3965.43,2735.31,1054.5,0.335729,0.224518,0.14813,0.389379,2,9,9857.77,7827.21,1136.21,0.076377
C7948,9906.67,1.0,85.83,48.46,106.4,9.22,0.207332,0.079548,0.125872,0.047534,7,13,19295.67,11310.14,1331.76,0.180116
C7949,36267.68,1.0,17.09,10.79,366.89,0.99,0.248632,0.106015,0.133653,0.244934,5,12,140708.26,25957.19,3099.22,0.045048
C7950,3241.1,1.0,10.91,4.69,30.31,1979.46,0.010363,0.004186,0.005167,0.163066,5,18,11577.34,3428.45,426.72,0.373316
C7951,7844.81,1.0,10735.21,7502.61,3764.62,142.51,0.24958,0.111946,0.220161,0.242625,1,23,30081.28,11851.38,1751.64,0.143243
C7952,3394.99,1.0,1269.38,771.1,299.73,1.22,0.428605,0.174852,0.212301,0.273535,5,18,6187.25,2535.07,283.43,0.186463
C7953,5025.97,1.0,1617.13,857.75,596.83,1419.6,0.042911,0.012079,0.025026,0.300501,4,15,18543.21,6361.61,795.62,0.225976
C7954,369.03,1.0,174.47,89.29,0.0,218.56,0.240464,0.159078,0.120595,0.404585,5,10,1329.29,327.08,29.01,0.584942
C7955,34484.9,1.0,8.6,3.1,0.0,38.47,0.188015,0.118274,0.068398,0.073108,2,14,90748.34,26147.87,2034.77,0.139432
C7956,1002.06,1.0,63.8,32.51,186.15,28.13,0.394089,0.205712,0.164198,0.178806,1,24,2518.52,1173.49,69.16,0.04693
C7957,207.32,1.0,74.24,23.54,182.74,28.54,0.263529,0.179248,0.087401,0.058245,5,10,530.53,270.97,33.55,0.328909
C7958,4833.39,1.0,41.94,10.44,18.51,13.78,0.172572,0.06528,0.128628,0.115528,1,18,14504.97,4462.63,350.54,0.558628
C7959,3664.86,1.0,184.35,121.82,137.06,79.83,0.299535,0.072825,0.195366,0.378681,4,11,11051.96,4848.02,298.22,0.499932
C7960,477.3,1.0,53.19,37.0,0.0,131.61,0.062623,0.013912,0.026676,0.072342,7,4,1677.33,613.53,50.41,0.42832
C7961,493.56,1.0,759.36,506.14,268.52,244.52,0.150696,0.099538,0.097101,0.202814,0,19,1188.62,867.65,68.14,0.235311
C7962,113.48,1.0,38.73,20.66,304.66,39.32,0.291828,0.137651,0.199993,0.198905,1,12,180.03,114.67,7.5,0.171679
C7963,8482.76,1.0,124.92,84.25,136.16,1656.82,0.269169,0.204555,0.168253,0.120561,4,16,19408.58,8232.19,761.04,0.300447
C7964,4430.08,1.0,997.06,402.66,854.0,283.06,0.264121,0.184077,0.103712,0.007058,0,9,14121.14,6265.28,860.29,0.106672
C7965,9736.01,1.0,655.4,177.58,394.73,5709.65,0.398693,0.311633,0.253816,0.155045,1,11,35561.93,12200.97,718.84,0.224148
C7966,2368.06,1.0,348.29,165.97,0.0,30.69,0.138598,0.065204,0.070536,0.178612,2,8,5204.45,1786.5,243.6,0.207599
C7967,2386.87,1.0,70.81,45.52,18.35,733.66,0.404827,0.139712,0.335848,0.186129,4,19,7886.14,1377.61,161.15,0.491749
C7968,10904.71,1.0,71.21,46.16,259.41,197.13,0.509566,0.304539,0.17755,0.300527,3,14,28180.59,13665.6,716.28,0.564721
C7969,2612.35,1.0,163.35,64.93,259.03,11.17,0.293158,0.066218,0.22015,0.194813,0,14,4482.73,3803.75,443.85,0.148503
C7970,797.0,1.0,87.95,32.6,176.79,484.21,0.096932,0.041378,0.079544,0.181392,3,12,1371.52,830.66,97.83,0.192032
C7971,12442.74,1.0,1659.6,1134.69,863.02,444.61,0.551202,0.169476,0.36695,0.336685,4,12,23980.78,9982.34,1180.05,0.123243
C7972,775.77,1.0,7019.21,1586.49,5814.07,324.09,0.056306,0.037096,0.03354,0.065693,6,17,2535.54,3705.2,455.62,0.375261
C7973,1600.28,1.0,602.78,174.13,436.58,537.13,0.056866,0.025649,0.051144,0.157708,4,18,5772.01,1799.31,111.89,0.136701
C7974,559.86,1.0,40.73,10.02,0.0,6432.34,0.253274,0.056059,0.196436,0.130871,3,15,935.72,592.06,58.49,0.123565
C7975,266.34,1.0,1933.06,770.28,985.34,23.65,0.481882,0.312305,0.28459,0.071474,3,15,586.91,1650.16,239.23,0.289909
C7976,1086.03,1.0,961.3,397.31,374.88,4244.37,0.034194,0.023899,0.016157,0.195581,1,12,4062.84,1385.8,72.92,0.555931
C7977,15418.21,1.0,219.61,47.12,305.3,54.66,0.067713,0.053279,0.057377,0.037753,0,15,48024.78,12601.75,695.05,0.120373
C7978,81533.01,1.0,1376.61,783.03,662.24,16.14,0.415459,0.0891,0.240637,0.096416,3,17,191893.0,69195.76,6890.33,0.25769
C7979,82.85,1.0,2826.83,1561.94,884.07,192.46,0.256194,0.14708,0.096882,0.242324,2,20,251.96,2214.82,192.65,0.423495
