customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID6526,Male,0,No,No,4,Yes,No,DSL,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,22.17,67.4,Yes
ID6527,Female,0,Yes,Yes,4,Yes,No,No,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,87.49,293.55,No
ID6528,Male,1,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,No,Mailed check,57.52,164.98,No
ID6529,Male,1,No,No,11,Yes,No,No,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),39.95,495.33,Yes
ID6530,Male,0,No,No,68,No,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,70.11,4768.31,Yes
ID6531,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),106.76,0.0,No
ID6532,Male,0,No,Yes,8,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),41.61,209.42,No
ID6533,Male,0,Yes,No,58,Yes,Yes,No,No,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,79.88,4566.14,No
ID6534,Male,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),110.5,392.33,Yes
ID6535,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),56.54,601.3,Yes
ID6536,Male,0,Yes,Yes,52,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),113.58,5930.8,No
ID6537,Male,1,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.52,280.96,Yes
ID6538,Female,0,Yes,No,35,No,No,No,No,No,Yes,No internet service,Yes,No,One year,No,Mailed check,30.19,1184.12,No
ID6539,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,71.82,4538.58,Yes
ID6540,Female,0,No,No,27,Yes,No,No,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,68.36,1930.99,No
ID6541,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),116.99,6122.1,Yes
ID6542,Male,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,32.62,1330.04,No
ID6543,Female,0,Yes,No,7,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,Yes,No,Two year,No,Electronic check,117.82,979.86,No
ID6544,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No,One year,No,Electronic check,103.87,2223.77,Yes
ID6545,Male,1,Yes,No,32,Yes,No,No,Yes,Yes,Yes,No internet service,No internet service,No,Two year,No,Credit card (automatic),40.64,1235.42,No
ID6546,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,55.19,1619.4,No
ID6547,Female,1,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,30.28,2072.46,Yes
ID6548,Male,0,Yes,Yes,43,Yes,Yes,No,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,109.58,4738.56,Yes
ID6549,Male,1,No,No,7,Yes,No,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,57.0,375.51,Yes
ID6550,Male,0,No,No,56,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),22.15,1135.09,No
ID6551,Female,0,Yes,No,10,No,No,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),76.29,798.79,No
ID6552,Female,0,Yes,No,48,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),44.16,2103.38,Yes
ID6553,Male,0,Yes,No,61,Yes,No,DSL,No internet service,No,No,Yes,No,Yes,One year,Yes,Electronic check,56.88,3321.0,No
ID6554,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,65.44,1.11,Yes
ID6555,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,25.91,611.98,No
ID6556,Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),67.42,2529.84,No
ID6557,Female,0,Yes,Yes,34,Yes,No phone service,No,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,47.25,1574.09,Yes
ID6558,Male,1,No,Yes,40,Yes,No,DSL,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Mailed check,89.83,3763.82,Yes
ID6559,Male,0,Yes,Yes,57,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),43.97,2434.1,No
ID6560,Female,0,No,No,61,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No,No,Month-to-month,No,Mailed check,113.14,6938.97,No
ID6561,Male,0,No,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),92.86,6355.96,Yes
ID6562,Male,0,Yes,No,23,Yes,Yes,No,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,30.27,704.13,No
ID6563,Male,0,Yes,No,32,Yes,No,No,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,32.31,991.5,No
ID6564,Female,0,No,No,12,Yes,No,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),54.36,779.54,No
ID6565,Male,0,No,No,63,Yes,No phone service,DSL,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),20.99,1353.81,No
ID6566,Male,0,Yes,No,40,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),23.17,951.54,No
ID6567,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,90.48,0.0,Yes
ID6568,Male,0,Yes,Yes,40,Yes,Yes,No,No internet service,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),51.14,2030.37,No
ID6569,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,38.71,1464.87,No
ID6570,Male,0,No,No,70,Yes,Yes,No,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,55.25,3940.36,Yes
ID6571,Female,0,No,No,49,Yes,No phone service,No,No internet service,Yes,No,No,No,Yes,One year,No,Electronic check,117.01,5758.44,No
ID6572,Female,1,Yes,No,26,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Electronic check,108.94,2905.51,Yes
ID6573,Male,1,Yes,No,62,Yes,Yes,DSL,No,No,No internet service,No,Yes,No,Two year,No,Mailed check,43.84,2856.51,No
ID6574,Female,0,Yes,Yes,38,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),25.93,1042.84,No
ID6575,Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,51.23,225.25,Yes
ID6576,Male,0,No,Yes,53,No,No,Fiber optic,No,No,Yes,No internet service,No,Yes,One year,Yes,Electronic check,19.15,1038.15,No
ID6577,Female,0,Yes,Yes,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,40.54,321.49,No
ID6578,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),81.01,745.35,Yes
ID6579,Female,0,No,No,69,Yes,No,DSL,No,Yes,Yes,No internet service,No,Yes,Two year,Yes,Electronic check,27.27,1882.05,No
ID6580,Female,0,Yes,Yes,51,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),35.54,1887.0,No
ID6581,Female,0,Yes,No,36,Yes,No,No,No internet service,No internet service,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),61.61,2188.56,No
ID6582,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,90.11,6543.77,Yes
ID6583,Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,71.25,2853.47,No
ID6584,Female,0,Yes,Yes,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),91.94,6033.06,Yes
ID6585,Male,0,No,No,14,Yes,Yes,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,27.55,225.39,Yes
ID6586,Male,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,34.46,1608.37,No
ID6587,Female,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),107.74,175.77,Yes
ID6588,Female,0,Yes,Yes,47,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Mailed check,114.7,5463.03,Yes
ID6589,Male,0,No,No,27,Yes,No,No,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),100.73,2819.84,No
ID6590,Female,0,Yes,No,62,Yes,No,No,No,Yes,No,No internet service,Yes,No,One year,Yes,Electronic check,90.63,5629.0,No
ID6591,Female,0,Yes,No,49,Yes,Yes,No,No internet service,No,No internet service,No internet service,Yes,No internet service,Two year,No,Electronic check,23.44,956.51,No
ID6592,Male,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,118.61,601.59,Yes
ID6593,Male,0,No,No,67,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,Yes,One year,No,Mailed check,39.44,2682.48,No
ID6594,Male,0,Yes,No,0,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.62,44.17,No
ID6595,Female,0,Yes,No,64,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),81.43,4977.42,No
ID6596,Female,1,Yes,No,57,No,No,DSL,No internet service,No,No,No,No,No internet service,One year,No,Mailed check,72.78,4294.26,No
ID6597,Male,1,Yes,No,70,Yes,No,DSL,No,No,No internet service,No,No,No,One year,No,Mailed check,117.83,8230.83,Yes
ID6598,Male,0,No,No,49,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.82,3934.94,No
ID6599,Female,1,No,No,10,Yes,No,No,No,No internet service,Yes,No,Yes,No,Two year,Yes,Electronic check,40.54,485.47,Yes
ID6600,Male,0,Yes,No,50,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,74.88,3680.4,Yes
ID6601,Female,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Two year,Yes,Electronic check,50.95,1161.92,No
ID6602,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,85.13,195.39,Yes
ID6603,Male,1,Yes,No,47,Yes,No,DSL,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,22.2,870.82,No
ID6604,Male,0,No,Yes,48,No,No phone service,Fiber optic,No,No,Yes,No,No internet service,No,One year,No,Mailed check,46.03,2308.04,No
ID6605,Female,0,No,No,10,Yes,Yes,No,Yes,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,73.36,602.81,No
ID6606,Male,0,Yes,Yes,70,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),96.32,6654.96,No
ID6607,Male,0,No,No,39,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No,One year,Yes,Electronic check,102.01,3864.75,No
ID6608,Male,0,Yes,Yes,28,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,110.15,3312.38,No
ID6609,Male,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),56.27,1426.42,No
ID6610,Female,0,No,No,38,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),77.27,2741.33,No
ID6611,Female,0,No,Yes,4,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Electronic check,77.13,236.9,No
ID6612,Female,0,No,No,48,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),108.64,5145.37,Yes
ID6613,Female,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,103.3,2179.52,Yes
ID6614,Male,0,Yes,No,66,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),60.91,3946.43,Yes
ID6615,Male,0,Yes,No,65,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No,Month-to-month,No,Electronic check,78.05,4926.07,No
ID6616,Female,0,Yes,No,53,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,110.28,5983.71,Yes
ID6617,Female,0,No,No,25,Yes,No,No,Yes,No,No internet service,No,No internet service,No internet service,One year,Yes,Credit card (automatic),118.73,2959.23,No
ID6618,Male,0,Yes,No,19,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),92.47,1739.15,No
ID6619,Female,0,Yes,No,2,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),25.14,213.46,Yes
ID6620,Female,1,No,No,8,Yes,No,DSL,Yes,No internet service,No,No internet service,No,No,Two year,No,Bank transfer (automatic),107.88,1053.04,No
ID6621,Male,1,Yes,No,38,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,Yes,Two year,No,Mailed check,66.28,2511.21,Yes
ID6622,Female,0,Yes,No,47,Yes,No,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,53.49,2403.11,Yes
ID6623,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,47.41,3366.51,Yes
ID6624,Male,1,Yes,Yes,24,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,99.02,2607.14,No
ID6625,Female,1,Yes,Yes,25,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,108.53,2626.24,Yes
ID6626,Male,1,Yes,No,52,Yes,No phone service,DSL,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,87.17,4431.57,Yes
ID6627,Female,1,Yes,No,50,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,24.24,1235.26,Yes
ID6628,Male,0,Yes,Yes,39,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,117.43,4571.44,Yes
ID6629,Female,0,Yes,Yes,58,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),74.3,4338.78,No
ID6630,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,No,Month-to-month,No,Credit card (automatic),101.41,325.67,Yes
ID6631,Female,0,Yes,Yes,49,Yes,No phone service,DSL,No,No,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,90.73,4432.25,No
ID6632,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),51.95,3272.97,No
ID6633,Male,0,Yes,No,63,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,One year,No,Electronic check,110.5,6923.02,Yes
ID6634,Female,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,48.88,575.57,No
ID6635,Male,0,No,Yes,3,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Two year,No,Credit card (automatic),116.72,326.91,Yes
ID6636,Female,0,Yes,No,30,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),117.14,3501.52,Yes
ID6637,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),22.59,961.17,Yes
ID6638,Male,0,No,Yes,33,Yes,Yes,DSL,No internet service,No,No,Yes,Yes,No internet service,Two year,Yes,Electronic check,31.24,1075.65,No
ID6639,Female,0,No,No,59,Yes,No,No,Yes,Yes,No internet service,Yes,No,Yes,Two year,Yes,Credit card (automatic),41.81,2445.18,No
ID6640,Male,0,No,No,8,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Electronic check,55.36,459.17,No
ID6641,Female,0,Yes,Yes,21,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.92,1759.8,No
ID6642,Male,0,No,No,57,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,54.95,3140.69,No
ID6643,Female,0,No,Yes,12,No,No phone service,DSL,No,No,Yes,Yes,Yes,No internet service,One year,Yes,Mailed check,112.45,1244.15,No
ID6644,Female,0,Yes,No,25,Yes,No,No,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,66.1,1556.03,Yes
ID6645,Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No,No internet service,No,No,One year,No,Bank transfer (automatic),74.26,1744.96,No
ID6646,Female,0,Yes,Yes,22,Yes,No,No,Yes,No,No,No,No,No,Two year,Yes,Electronic check,81.19,1819.71,No
ID6647,Female,1,Yes,Yes,47,Yes,No,No,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,61.01,2763.98,No
ID6648,Male,0,Yes,No,37,Yes,No,DSL,No,Yes,No,Yes,No,No internet service,Two year,No,Mailed check,82.03,2856.08,No
ID6649,Female,0,No,No,69,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,27.26,1969.96,No
ID6650,Male,0,Yes,No,25,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,No internet service,One year,Yes,Mailed check,68.71,1783.76,No
ID6651,Female,0,Yes,No,9,Yes,No,DSL,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),51.44,417.71,Yes
ID6652,Male,0,No,No,26,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),38.56,1011.09,No
ID6653,Female,1,Yes,Yes,8,Yes,No,No,No,No internet service,Yes,No,No,No,One year,Yes,Electronic check,22.04,195.9,Yes
ID6654,Female,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,96.73,3682.52,No
ID6655,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,30.45,1400.79,No
ID6656,Male,0,Yes,No,28,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),35.43,982.6,Yes
ID6657,Male,0,Yes,Yes,23,Yes,Yes,No,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),35.15,712.75,No
ID6658,Male,0,No,No,27,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),116.78,3173.48,No
ID6659,Male,0,Yes,No,49,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,43.71,2172.09,No
ID6660,Female,0,No,No,32,Yes,Yes,No,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,36.97,1074.51,Yes
ID6661,Female,0,Yes,No,65,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,115.66,7604.65,No
ID6662,Male,1,No,No,44,Yes,No,DSL,No internet service,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,81.28,3519.08,Yes
ID6663,Male,0,No,Yes,18,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.84,1495.75,Yes
ID6664,Male,0,No,No,12,Yes,No,DSL,Yes,Yes,No,No internet service,No,Yes,Month-to-month,No,Electronic check,100.15,1276.02,Yes
ID6665,Female,0,Yes,Yes,10,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No,No,Two year,Yes,Mailed check,73.15,801.9,No
ID6666,Male,0,No,Yes,28,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),72.8,1955.24,No
ID6667,Male,0,No,No,55,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),118.58,6565.57,No
ID6668,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,One year,No,Bank transfer (automatic),87.59,393.14,Yes
ID6669,Female,0,Yes,No,67,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),89.76,5973.86,Yes
ID6670,Male,0,Yes,No,1,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,Month-to-month,No,Mailed check,27.11,85.21,No
ID6671,Female,0,Yes,No,34,Yes,Yes,DSL,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,29.74,821.51,Yes
ID6672,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.27,354.09,Yes
ID6673,Female,0,No,Yes,25,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,Yes,One year,Yes,Electronic check,91.49,2373.36,No
ID6674,Male,0,No,No,71,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.01,6627.13,Yes
ID6675,Male,1,No,Yes,56,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),96.99,5324.76,Yes
ID6676,Male,0,Yes,No,48,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,89.89,4047.04,No
ID6677,Male,0,Yes,No,59,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,No,Electronic check,30.03,1874.49,Yes
ID6678,Female,0,Yes,Yes,10,No,Yes,Fiber optic,No internet service,No,No,No,Yes,No,One year,Yes,Credit card (automatic),102.06,951.29,Yes
ID6679,Female,0,Yes,Yes,27,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),95.31,2419.21,No
